,track_name,track_id,track_uri,artist,album_name,album_id,album_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
625,Money In My Pocket - 1978 Version,7fN1LWS1NSodfQHtbQTaRu,spotify:track:7fN1LWS1NSodfQHtbQTaRu,Dennis Brown,Money in My Pocket: The Best of Dennis Brown,3gHGQ8q0W9k9RJS0hEe9Np,spotify:album:3gHGQ8q0W9k9RJS0hEe9Np,0.725,0.541,2,-8.866,1,0.0528,0.00336,2.57e-05,0.0768,0.83,138.272,audio_features,7fN1LWS1NSodfQHtbQTaRu,spotify:track:7fN1LWS1NSodfQHtbQTaRu,https://api.spotify.com/v1/tracks/7fN1LWS1NSodfQHtbQTaRu,https://api.spotify.com/v1/audio-analysis/7fN1LWS1NSodfQHtbQTaRu,231093,4
626,Promised Land,3SmlQ9SaXbkmeXrXNF5ojP,spotify:track:3SmlQ9SaXbkmeXrXNF5ojP,Dennis Brown,Love & Hate,7cwpEL5QNoTQXJ5Htzt0ls,spotify:album:7cwpEL5QNoTQXJ5Htzt0ls,0.746,0.386,10,-11.985,1,0.142,0.408,0.0,0.0884,0.744,134.626,audio_features,3SmlQ9SaXbkmeXrXNF5ojP,spotify:track:3SmlQ9SaXbkmeXrXNF5ojP,https://api.spotify.com/v1/tracks/3SmlQ9SaXbkmeXrXNF5ojP,https://api.spotify.com/v1/audio-analysis/3SmlQ9SaXbkmeXrXNF5ojP,284800,4
627,Money In My Pocket,6JQ5lxEH8pUut8xPV2j4Gq,spotify:track:6JQ5lxEH8pUut8xPV2j4Gq,Dennis Brown,Reflections,72xWB0Sd1y8QykvX6PTTxl,spotify:album:72xWB0Sd1y8QykvX6PTTxl,0.768,0.487,2,-7.026,0,0.161,0.412,1.12e-05,0.122,0.848,73.449,audio_features,6JQ5lxEH8pUut8xPV2j4Gq,spotify:track:6JQ5lxEH8pUut8xPV2j4Gq,https://api.spotify.com/v1/tracks/6JQ5lxEH8pUut8xPV2j4Gq,https://api.spotify.com/v1/audio-analysis/6JQ5lxEH8pUut8xPV2j4Gq,153800,4
628,Things In Life,5h1Y5ZU60rke2qJbQYGgBN,spotify:track:5h1Y5ZU60rke2qJbQYGgBN,Dennis Brown,Lloyd Daley's Matador Productions 1968-72: Reggae Classics From The Originator,3mRQoE9cU9M2xqmj7UW3Kb,spotify:album:3mRQoE9cU9M2xqmj7UW3Kb,0.787,0.287,10,-16.78,0,0.241,0.574,0.0445,0.113,0.793,141.567,audio_features,5h1Y5ZU60rke2qJbQYGgBN,spotify:track:5h1Y5ZU60rke2qJbQYGgBN,https://api.spotify.com/v1/tracks/5h1Y5ZU60rke2qJbQYGgBN,https://api.spotify.com/v1/audio-analysis/5h1Y5ZU60rke2qJbQYGgBN,193027,4
629,Here I Come,0LSHXCQswjJre98L53YrOH,spotify:track:0LSHXCQswjJre98L53YrOH,Dennis Brown,Love & Hate,7cwpEL5QNoTQXJ5Htzt0ls,spotify:album:7cwpEL5QNoTQXJ5Htzt0ls,0.856,0.438,7,-10.39,1,0.226,0.0364,2.06e-06,0.0905,0.584,74.3,audio_features,0LSHXCQswjJre98L53YrOH,spotify:track:0LSHXCQswjJre98L53YrOH,https://api.spotify.com/v1/tracks/0LSHXCQswjJre98L53YrOH,https://api.spotify.com/v1/audio-analysis/0LSHXCQswjJre98L53YrOH,266200,4
630,Easy Take It Easy,1p2jgDaOrqQnLhxANoTKOp,spotify:track:1p2jgDaOrqQnLhxANoTKOp,Dennis Brown,Studio One Rocksteady,00i0Cpk6Pn8aLi8ngVay2w,spotify:album:00i0Cpk6Pn8aLi8ngVay2w,0.847,0.363,1,-8.757,0,0.0493,0.168,0.0,0.12,0.821,76.884,audio_features,1p2jgDaOrqQnLhxANoTKOp,spotify:track:1p2jgDaOrqQnLhxANoTKOp,https://api.spotify.com/v1/tracks/1p2jgDaOrqQnLhxANoTKOp,https://api.spotify.com/v1/audio-analysis/1p2jgDaOrqQnLhxANoTKOp,283973,4
631,The Loser,3AGEHHqBOnAmQiJxxbasJu,spotify:track:3AGEHHqBOnAmQiJxxbasJu,Derrick Harriott,The Loser / Now We Know,3Q9nz0AiROFVdjAwNDpwhv,spotify:album:3Q9nz0AiROFVdjAwNDpwhv,0.725,0.641,7,-6.135,0,0.0481,0.194,0.00498,0.091,0.786,87.732,audio_features,3AGEHHqBOnAmQiJxxbasJu,spotify:track:3AGEHHqBOnAmQiJxxbasJu,https://api.spotify.com/v1/tracks/3AGEHHqBOnAmQiJxxbasJu,https://api.spotify.com/v1/audio-analysis/3AGEHHqBOnAmQiJxxbasJu,218653,4
632,The Loser,2hTRr2UxDJmHYXXgW89Mhx,spotify:track:2hTRr2UxDJmHYXXgW89Mhx,Derrick Harriott,Psychedelic Train,06w7pCU6snW8ydhyUp8yk3,spotify:album:06w7pCU6snW8ydhyUp8yk3,0.571,0.371,10,-9.799,1,0.0348,0.321,0.00022,0.0583,0.789,176.814,audio_features,2hTRr2UxDJmHYXXgW89Mhx,spotify:track:2hTRr2UxDJmHYXXgW89Mhx,https://api.spotify.com/v1/tracks/2hTRr2UxDJmHYXXgW89Mhx,https://api.spotify.com/v1/audio-analysis/2hTRr2UxDJmHYXXgW89Mhx,217013,4
633,Message from a Black Man,3BdL64m5fc9oHjAfhRukVw,spotify:track:3BdL64m5fc9oHjAfhRukVw,Derrick Harriott,Psychedelic Train,06w7pCU6snW8ydhyUp8yk3,spotify:album:06w7pCU6snW8ydhyUp8yk3,0.826,0.369,2,-9.187,1,0.0515,0.0308,0.0,0.088,0.787,106.662,audio_features,3BdL64m5fc9oHjAfhRukVw,spotify:track:3BdL64m5fc9oHjAfhRukVw,https://api.spotify.com/v1/tracks/3BdL64m5fc9oHjAfhRukVw,https://api.spotify.com/v1/audio-analysis/3BdL64m5fc9oHjAfhRukVw,231547,4
634,Let Me Down Easy,6IrbeEhmzZo0e2JVJLgwxo,spotify:track:6IrbeEhmzZo0e2JVJLgwxo,Derrick Harriott,Let Me Down Easy,0gIhM9vQShGjLSoohMBa85,spotify:album:0gIhM9vQShGjLSoohMBa85,0.805,0.573,7,-9.727,1,0.143,0.677,0.214,0.141,0.541,81.747,audio_features,6IrbeEhmzZo0e2JVJLgwxo,spotify:track:6IrbeEhmzZo0e2JVJLgwxo,https://api.spotify.com/v1/tracks/6IrbeEhmzZo0e2JVJLgwxo,https://api.spotify.com/v1/audio-analysis/6IrbeEhmzZo0e2JVJLgwxo,312327,4
635,Eighteen with a Bullet,5auglZ1OExM2vfYA8bRIvR,spotify:track:5auglZ1OExM2vfYA8bRIvR,Derrick Harriott,Reggae Chartbusters Vol. 5,3ipuQFjgUcmoVQ7GZnLhz3,spotify:album:3ipuQFjgUcmoVQ7GZnLhz3,0.809,0.325,7,-11.82,0,0.295,0.79,0.000717,0.153,0.805,144.78,audio_features,5auglZ1OExM2vfYA8bRIvR,spotify:track:5auglZ1OExM2vfYA8bRIvR,https://api.spotify.com/v1/tracks/5auglZ1OExM2vfYA8bRIvR,https://api.spotify.com/v1/audio-analysis/5auglZ1OExM2vfYA8bRIvR,219987,4
636,Walk the Streets (You Might as Well Forget Him),0vRZtqapyiFwEg3LAoKb92,spotify:track:0vRZtqapyiFwEg3LAoKb92,Derrick Harriott,Psychedelic Train,06w7pCU6snW8ydhyUp8yk3,spotify:album:06w7pCU6snW8ydhyUp8yk3,0.75,0.318,7,-10.154,1,0.0337,0.586,0.0,0.225,0.812,90.874,audio_features,0vRZtqapyiFwEg3LAoKb92,spotify:track:0vRZtqapyiFwEg3LAoKb92,https://api.spotify.com/v1/tracks/0vRZtqapyiFwEg3LAoKb92,https://api.spotify.com/v1/audio-analysis/0vRZtqapyiFwEg3LAoKb92,201573,4
637,Do I Worry?,1VOUfVHmrjtSuMymXH8DyZ,spotify:track:1VOUfVHmrjtSuMymXH8DyZ,Derrick Harriott,Psychedelic Train,06w7pCU6snW8ydhyUp8yk3,spotify:album:06w7pCU6snW8ydhyUp8yk3,0.855,0.384,4,-8.73,0,0.0322,0.0679,5.58e-05,0.124,0.846,84.789,audio_features,1VOUfVHmrjtSuMymXH8DyZ,spotify:track:1VOUfVHmrjtSuMymXH8DyZ,https://api.spotify.com/v1/tracks/1VOUfVHmrjtSuMymXH8DyZ,https://api.spotify.com/v1/audio-analysis/1VOUfVHmrjtSuMymXH8DyZ,168267,4
638,Born to Love You,6MiUIqc8K0u5Wks2gZn3E0,spotify:track:6MiUIqc8K0u5Wks2gZn3E0,Derrick Harriott,Psychedelic Train,06w7pCU6snW8ydhyUp8yk3,spotify:album:06w7pCU6snW8ydhyUp8yk3,0.903,0.401,5,-8.336,0,0.0508,0.244,2.22e-05,0.19,0.807,97.615,audio_features,6MiUIqc8K0u5Wks2gZn3E0,spotify:track:6MiUIqc8K0u5Wks2gZn3E0,https://api.spotify.com/v1/tracks/6MiUIqc8K0u5Wks2gZn3E0,https://api.spotify.com/v1/audio-analysis/6MiUIqc8K0u5Wks2gZn3E0,147213,4
639,Rudy Mills,1deVHNJarNH1kM7QN6Y1RJ,spotify:track:1deVHNJarNH1kM7QN6Y1RJ,Derrick Harriott,Those Reggae Oldies,2MY7Omvjl2JIzA489JIu8q,spotify:album:2MY7Omvjl2JIzA489JIu8q,0.763,0.34,7,-12.228,0,0.0587,0.344,0.00239,0.0893,0.83,88.15,audio_features,1deVHNJarNH1kM7QN6Y1RJ,spotify:track:1deVHNJarNH1kM7QN6Y1RJ,https://api.spotify.com/v1/tracks/1deVHNJarNH1kM7QN6Y1RJ,https://api.spotify.com/v1/audio-analysis/1deVHNJarNH1kM7QN6Y1RJ,219960,4
640,Solomon,3VPH5xGxaWIqAZ3TVI3icU,spotify:track:3VPH5xGxaWIqAZ3TVI3icU,Derrick Harriott,Psychedelic Train,06w7pCU6snW8ydhyUp8yk3,spotify:album:06w7pCU6snW8ydhyUp8yk3,0.801,0.272,4,-13.743,1,0.0593,0.499,9.47e-05,0.138,0.518,160.795,audio_features,3VPH5xGxaWIqAZ3TVI3icU,spotify:track:3VPH5xGxaWIqAZ3TVI3icU,https://api.spotify.com/v1/tracks/3VPH5xGxaWIqAZ3TVI3icU,https://api.spotify.com/v1/audio-analysis/3VPH5xGxaWIqAZ3TVI3icU,165293,4
641,Don't Stop Til You Get Enough,2QsgYsQiYUkMHvXCtYyLTZ,spotify:track:2QsgYsQiYUkMHvXCtYyLTZ,Derrick Lara & Trinity,"Joe Gibbs 12"" Reggae Discomix Vol. 4",48H8nCGiL5sKoKHwHHjPo1,spotify:album:48H8nCGiL5sKoKHwHHjPo1,0.784,0.71,3,-4.529,1,0.14,0.425,0.00522,0.0612,0.759,90.533,audio_features,2QsgYsQiYUkMHvXCtYyLTZ,spotify:track:2QsgYsQiYUkMHvXCtYyLTZ,https://api.spotify.com/v1/tracks/2QsgYsQiYUkMHvXCtYyLTZ,https://api.spotify.com/v1/audio-analysis/2QsgYsQiYUkMHvXCtYyLTZ,483707,4
642,See It In Your Eyes,7pRS40RUknq1MM5WMknNSv,spotify:track:7pRS40RUknq1MM5WMknNSv,Don Campbell,The Album,4MshaGcDdOljeeZPND70NX,spotify:album:4MshaGcDdOljeeZPND70NX,0.795,0.209,11,-13.07,1,0.122,0.0499,0.104,0.294,0.658,82.714,audio_features,7pRS40RUknq1MM5WMknNSv,spotify:track:7pRS40RUknq1MM5WMknNSv,https://api.spotify.com/v1/tracks/7pRS40RUknq1MM5WMknNSv,https://api.spotify.com/v1/audio-analysis/7pRS40RUknq1MM5WMknNSv,234467,4
643,Rise,3brEVBSLr766G88ecl1uIg,spotify:track:3brEVBSLr766G88ecl1uIg,Don Campbell,"Sons Of Jamaica, Vol. 2",5vznfOYDmVfTHhbwt6sM83,spotify:album:5vznfOYDmVfTHhbwt6sM83,0.779,0.526,8,-8.57,1,0.125,0.254,0.0,0.116,0.805,75.026,audio_features,3brEVBSLr766G88ecl1uIg,spotify:track:3brEVBSLr766G88ecl1uIg,https://api.spotify.com/v1/tracks/3brEVBSLr766G88ecl1uIg,https://api.spotify.com/v1/audio-analysis/3brEVBSLr766G88ecl1uIg,227533,3
644,Oh Carol,7MjfPBC1B6QYxkXxccFejS,spotify:track:7MjfPBC1B6QYxkXxccFejS,Don Campbell,"Sons Of Jamaica, Vol. 1",5I3RJdJ9PtSLc1KSy9d2Pr,spotify:album:5I3RJdJ9PtSLc1KSy9d2Pr,0.784,0.795,6,-6.564,0,0.0869,0.0247,0.0,0.287,0.916,136.318,audio_features,7MjfPBC1B6QYxkXxccFejS,spotify:track:7MjfPBC1B6QYxkXxccFejS,https://api.spotify.com/v1/tracks/7MjfPBC1B6QYxkXxccFejS,https://api.spotify.com/v1/audio-analysis/7MjfPBC1B6QYxkXxccFejS,214707,4
645,Dance with My Mind,5wZv7JcoCY66AmDTdaius8,spotify:track:5wZv7JcoCY66AmDTdaius8,Don Campbell,"Sons Of Jamaica, Vol. 2",5vznfOYDmVfTHhbwt6sM83,spotify:album:5vznfOYDmVfTHhbwt6sM83,0.736,0.521,10,-5.75,1,0.0565,0.307,0.0,0.162,0.479,83.514,audio_features,5wZv7JcoCY66AmDTdaius8,spotify:track:5wZv7JcoCY66AmDTdaius8,https://api.spotify.com/v1/tracks/5wZv7JcoCY66AmDTdaius8,https://api.spotify.com/v1/audio-analysis/5wZv7JcoCY66AmDTdaius8,255987,4
646,Without You,67zhmfnnt96pL5XHjPuhW5,spotify:track:67zhmfnnt96pL5XHjPuhW5,Don Campbell,The Album,4MshaGcDdOljeeZPND70NX,spotify:album:4MshaGcDdOljeeZPND70NX,0.71,0.27,11,-13.705,1,0.288,0.0536,2.69e-06,0.315,0.863,80.082,audio_features,67zhmfnnt96pL5XHjPuhW5,spotify:track:67zhmfnnt96pL5XHjPuhW5,https://api.spotify.com/v1/tracks/67zhmfnnt96pL5XHjPuhW5,https://api.spotify.com/v1/audio-analysis/67zhmfnnt96pL5XHjPuhW5,230493,4
647,See It In Your Eyes,45oCEbqRgUjeqsoe2k7O8W,spotify:track:45oCEbqRgUjeqsoe2k7O8W,Don Campbell,"Sons Of Jamaica, Vol. 1",5I3RJdJ9PtSLc1KSy9d2Pr,spotify:album:5I3RJdJ9PtSLc1KSy9d2Pr,0.79,0.389,11,-6.082,1,0.0744,0.0411,0.0274,0.335,0.619,82.707,audio_features,45oCEbqRgUjeqsoe2k7O8W,spotify:track:45oCEbqRgUjeqsoe2k7O8W,https://api.spotify.com/v1/tracks/45oCEbqRgUjeqsoe2k7O8W,https://api.spotify.com/v1/audio-analysis/45oCEbqRgUjeqsoe2k7O8W,243133,4
648,Livin La Vida Loca,0HlFUQGQCG6Km5IAOjDF9E,spotify:track:0HlFUQGQCG6Km5IAOjDF9E,Don Campbell,"Pop Hits Inna Reggae, Vol. 2",0HUMPwpPf355QeTkPyba48,spotify:album:0HUMPwpPf355QeTkPyba48,0.745,0.71,6,-7.323,0,0.0503,0.355,0.0,0.0379,0.577,92.989,audio_features,0HlFUQGQCG6Km5IAOjDF9E,spotify:track:0HlFUQGQCG6Km5IAOjDF9E,https://api.spotify.com/v1/tracks/0HlFUQGQCG6Km5IAOjDF9E,https://api.spotify.com/v1/audio-analysis/0HlFUQGQCG6Km5IAOjDF9E,217600,4
649,I Don't Want To Talk About It,7LLieHAriw1AeiKwmWZN9f,spotify:track:7LLieHAriw1AeiKwmWZN9f,Don Campbell,My Vow,1h2Vw8SfDDhReA3wurGL1b,spotify:album:1h2Vw8SfDDhReA3wurGL1b,0.842,0.448,8,-8.219,0,0.087,0.137,0.000187,0.0491,0.753,87.973,audio_features,7LLieHAriw1AeiKwmWZN9f,spotify:track:7LLieHAriw1AeiKwmWZN9f,https://api.spotify.com/v1/tracks/7LLieHAriw1AeiKwmWZN9f,https://api.spotify.com/v1/audio-analysis/7LLieHAriw1AeiKwmWZN9f,211760,4
650,Storm Is Over Now - Don Campbell,2grXHBjuDpgNp0Sml1PT7k,spotify:track:2grXHBjuDpgNp0Sml1PT7k,Don Campbell,"Sons Of Jamaica, Vol. 2",5vznfOYDmVfTHhbwt6sM83,spotify:album:5vznfOYDmVfTHhbwt6sM83,0.687,0.704,10,-6.492,1,0.0346,0.331,2.59e-06,0.0662,0.813,78.996,audio_features,2grXHBjuDpgNp0Sml1PT7k,spotify:track:2grXHBjuDpgNp0Sml1PT7k,https://api.spotify.com/v1/tracks/2grXHBjuDpgNp0Sml1PT7k,https://api.spotify.com/v1/audio-analysis/2grXHBjuDpgNp0Sml1PT7k,224773,4
651,YOU REMIND ME,0dcRvrbcxrbMBNUzt31xZI,spotify:track:0dcRvrbcxrbMBNUzt31xZI,Don Campbell,Strictly The Best 28,1Qa11oOBAP8MmcDIOhYhud,spotify:album:1Qa11oOBAP8MmcDIOhYhud,0.747,0.572,6,-5.583,1,0.109,0.277,0.0,0.154,0.699,92.16,audio_features,0dcRvrbcxrbMBNUzt31xZI,spotify:track:0dcRvrbcxrbMBNUzt31xZI,https://api.spotify.com/v1/tracks/0dcRvrbcxrbMBNUzt31xZI,https://api.spotify.com/v1/audio-analysis/0dcRvrbcxrbMBNUzt31xZI,216493,4
652,Young Girl,6SLXtbre27xZm5j6ThQYS4,spotify:track:6SLXtbre27xZm5j6ThQYS4,Don Carlos,Reggae Jah,7FiHhaaOpw1HnvY5Ux31IQ,spotify:album:7FiHhaaOpw1HnvY5Ux31IQ,0.828,0.354,11,-13.34,0,0.256,0.306,0.0,0.0832,0.788,72.73,audio_features,6SLXtbre27xZm5j6ThQYS4,spotify:track:6SLXtbre27xZm5j6ThQYS4,https://api.spotify.com/v1/tracks/6SLXtbre27xZm5j6ThQYS4,https://api.spotify.com/v1/audio-analysis/6SLXtbre27xZm5j6ThQYS4,201107,4
653,World Crisis,42bLe7flqIC4qXDZyTkknc,spotify:track:42bLe7flqIC4qXDZyTkknc,Million Stylez,World Crisis (Inkalink Allstars),0jM7fPpvpHfCZHvm1bg5Ao,spotify:album:0jM7fPpvpHfCZHvm1bg5Ao,0.771,0.739,7,-4.295,0,0.165,0.106,0.0,0.42,0.764,86.643,audio_features,42bLe7flqIC4qXDZyTkknc,spotify:track:42bLe7flqIC4qXDZyTkknc,https://api.spotify.com/v1/tracks/42bLe7flqIC4qXDZyTkknc,https://api.spotify.com/v1/audio-analysis/42bLe7flqIC4qXDZyTkknc,200424,4
654,Time,2iYbAoOny6ua9s74TKSa0B,spotify:track:2iYbAoOny6ua9s74TKSa0B,Don Carlos,7 Days A Week,7csifaXJKGL0ZKJeKUlRd0,spotify:album:7csifaXJKGL0ZKJeKUlRd0,0.769,0.304,1,-8.988,0,0.149,0.0219,0.0,0.0503,0.683,155.439,audio_features,2iYbAoOny6ua9s74TKSa0B,spotify:track:2iYbAoOny6ua9s74TKSa0B,https://api.spotify.com/v1/tracks/2iYbAoOny6ua9s74TKSa0B,https://api.spotify.com/v1/audio-analysis/2iYbAoOny6ua9s74TKSa0B,243280,4
655,I'm Not Crazy,194CaJc8VDIpcTLX6Jzmg5,spotify:track:194CaJc8VDIpcTLX6Jzmg5,Don Carlos,Day To Day Living,0O9RCPHr27N8qhU4SK8Yke,spotify:album:0O9RCPHr27N8qhU4SK8Yke,0.784,0.448,10,-9.116,0,0.0646,0.0784,0.000282,0.0538,0.551,79.236,audio_features,194CaJc8VDIpcTLX6Jzmg5,spotify:track:194CaJc8VDIpcTLX6Jzmg5,https://api.spotify.com/v1/tracks/194CaJc8VDIpcTLX6Jzmg5,https://api.spotify.com/v1/audio-analysis/194CaJc8VDIpcTLX6Jzmg5,201667,4
656,Mr. Sun,43NxaBTfa1DvcBdUpbZp1f,spotify:track:43NxaBTfa1DvcBdUpbZp1f,Niney The Observer,Here I Come Again,3Ab9C86SZPZb8zAVaMz5Ug,spotify:album:3Ab9C86SZPZb8zAVaMz5Ug,0.746,0.44,4,-11.985,0,0.0464,0.0754,2.36e-06,0.0754,0.597,151.914,audio_features,43NxaBTfa1DvcBdUpbZp1f,spotify:track:43NxaBTfa1DvcBdUpbZp1f,https://api.spotify.com/v1/tracks/43NxaBTfa1DvcBdUpbZp1f,https://api.spotify.com/v1/audio-analysis/43NxaBTfa1DvcBdUpbZp1f,250960,4
657,Alone - Paradise,2kZdKCN82ds6hIhBRtmHox,spotify:track:2kZdKCN82ds6hIhBRtmHox,Don Carlos,Mediterraneo (Club Favourites Collection '90/98),0IypwuzkXm0mIhY3ZHEn9s,spotify:album:0IypwuzkXm0mIhY3ZHEn9s,0.68,0.679,7,-10.128,0,0.0422,0.0193,0.847,0.103,0.624,118.972,audio_features,2kZdKCN82ds6hIhBRtmHox,spotify:track:2kZdKCN82ds6hIhBRtmHox,https://api.spotify.com/v1/tracks/2kZdKCN82ds6hIhBRtmHox,https://api.spotify.com/v1/audio-analysis/2kZdKCN82ds6hIhBRtmHox,406200,4
658,Favorite Cup,4ImEm7sgv08WeZsl23iMQ5,spotify:track:4ImEm7sgv08WeZsl23iMQ5,Don Carlos,Changes,4EZdGGGaqjx8WCZpb2NZkT,spotify:album:4EZdGGGaqjx8WCZpb2NZkT,0.843,0.414,9,-9.526,0,0.26,0.129,0.0,0.347,0.657,75.025,audio_features,4ImEm7sgv08WeZsl23iMQ5,spotify:track:4ImEm7sgv08WeZsl23iMQ5,https://api.spotify.com/v1/tracks/4ImEm7sgv08WeZsl23iMQ5,https://api.spotify.com/v1/audio-analysis/4ImEm7sgv08WeZsl23iMQ5,283253,4
659,Movin (To The Top),1fns9GIGbJSoqMnXBmyCVK,spotify:track:1fns9GIGbJSoqMnXBmyCVK,Don Carlos,7 Days A Week,7csifaXJKGL0ZKJeKUlRd0,spotify:album:7csifaXJKGL0ZKJeKUlRd0,0.826,0.369,2,-8.325,0,0.0662,0.021,0.000727,0.0798,0.535,84.622,audio_features,1fns9GIGbJSoqMnXBmyCVK,spotify:track:1fns9GIGbJSoqMnXBmyCVK,https://api.spotify.com/v1/tracks/1fns9GIGbJSoqMnXBmyCVK,https://api.spotify.com/v1/audio-analysis/1fns9GIGbJSoqMnXBmyCVK,217213,4
660,Jingle Bells,6YsGwtmy3YEXLT0pbpexHk,spotify:track:6YsGwtmy3YEXLT0pbpexHk,Don Carlos,Trojan: This Is Christmas,1RQXbfqsrMtxZfftd51ZKd,spotify:album:1RQXbfqsrMtxZfftd51ZKd,0.781,0.535,7,-8.877,1,0.037,0.0156,0.0,0.0782,0.766,82.144,audio_features,6YsGwtmy3YEXLT0pbpexHk,spotify:track:6YsGwtmy3YEXLT0pbpexHk,https://api.spotify.com/v1/tracks/6YsGwtmy3YEXLT0pbpexHk,https://api.spotify.com/v1/audio-analysis/6YsGwtmy3YEXLT0pbpexHk,243813,4
661,At The Bus Stop,1zem1XN2hzj1kTYIWtV0U4,spotify:track:1zem1XN2hzj1kTYIWtV0U4,Don Carlos,Day To Day Living,0O9RCPHr27N8qhU4SK8Yke,spotify:album:0O9RCPHr27N8qhU4SK8Yke,0.781,0.472,2,-8.684,1,0.109,0.0454,0.000298,0.0897,0.817,146.713,audio_features,1zem1XN2hzj1kTYIWtV0U4,spotify:track:1zem1XN2hzj1kTYIWtV0U4,https://api.spotify.com/v1/tracks/1zem1XN2hzj1kTYIWtV0U4,https://api.spotify.com/v1/audio-analysis/1zem1XN2hzj1kTYIWtV0U4,204333,4
662,How Can I,7c7CmRwclGxqZOKuyWfz3F,spotify:track:7c7CmRwclGxqZOKuyWfz3F,Don Ricardo,Reggea Hits Vol. 26,2BPduqu1LKHDWFsghh9GOh,spotify:album:2BPduqu1LKHDWFsghh9GOh,0.642,0.578,10,-8.399,0,0.0644,0.0623,0.0,0.0726,0.491,160.092,audio_features,7c7CmRwclGxqZOKuyWfz3F,spotify:track:7c7CmRwclGxqZOKuyWfz3F,https://api.spotify.com/v1/tracks/7c7CmRwclGxqZOKuyWfz3F,https://api.spotify.com/v1/audio-analysis/7c7CmRwclGxqZOKuyWfz3F,238933,4
663,She's Having My Baby,7CmPfT9EPBiVqg1X4wIlxs,spotify:track:7CmPfT9EPBiVqg1X4wIlxs,Don Ricardo,"Reggae Hits, Vol. 22",0Fm0jIZMQVpCcYIBQUHgsJ,spotify:album:0Fm0jIZMQVpCcYIBQUHgsJ,0.556,0.443,2,-9.817,1,0.253,0.423,0.0,0.117,0.558,73.636,audio_features,7CmPfT9EPBiVqg1X4wIlxs,spotify:track:7CmPfT9EPBiVqg1X4wIlxs,https://api.spotify.com/v1/tracks/7CmPfT9EPBiVqg1X4wIlxs,https://api.spotify.com/v1/audio-analysis/7CmPfT9EPBiVqg1X4wIlxs,259733,4
664,So In Love With You,3X40EEJn3ZzKOebpaoBKIU,spotify:track:3X40EEJn3ZzKOebpaoBKIU,Don Ricardo,Introducing,3qHOLi6CMfHLMY8J3VKqPa,spotify:album:3qHOLi6CMfHLMY8J3VKqPa,0.642,0.538,0,-7.308,1,0.157,0.385,0.0,0.0685,0.795,74.886,audio_features,3X40EEJn3ZzKOebpaoBKIU,spotify:track:3X40EEJn3ZzKOebpaoBKIU,https://api.spotify.com/v1/tracks/3X40EEJn3ZzKOebpaoBKIU,https://api.spotify.com/v1/audio-analysis/3X40EEJn3ZzKOebpaoBKIU,225947,4
665,She's Having Your Baby,39ZMGvz7lMTPRu6nMPPoHN,spotify:track:39ZMGvz7lMTPRu6nMPPoHN,Don Ricardo,Introducing,3qHOLi6CMfHLMY8J3VKqPa,spotify:album:3qHOLi6CMfHLMY8J3VKqPa,0.618,0.764,7,-4.553,1,0.108,0.0784,0.0,0.114,0.681,73.459,audio_features,39ZMGvz7lMTPRu6nMPPoHN,spotify:track:39ZMGvz7lMTPRu6nMPPoHN,https://api.spotify.com/v1/tracks/39ZMGvz7lMTPRu6nMPPoHN,https://api.spotify.com/v1/audio-analysis/39ZMGvz7lMTPRu6nMPPoHN,275680,4
666,Honey It's You,5BAEAnSBT9HmgvVWgYWdYB,spotify:track:5BAEAnSBT9HmgvVWgYWdYB,Don Ricardo,Sir Lloyd Greatest Hits,2rVjE8dC9JkFt115NCpzF5,spotify:album:2rVjE8dC9JkFt115NCpzF5,0.577,0.264,7,-13.516,1,0.0918,0.00936,0.0,0.13,0.54,72.518,audio_features,5BAEAnSBT9HmgvVWgYWdYB,spotify:track:5BAEAnSBT9HmgvVWgYWdYB,https://api.spotify.com/v1/tracks/5BAEAnSBT9HmgvVWgYWdYB,https://api.spotify.com/v1/audio-analysis/5BAEAnSBT9HmgvVWgYWdYB,228040,4
667,Carry On,4RQPJ8VUysNYUr1WbpUAOT,spotify:track:4RQPJ8VUysNYUr1WbpUAOT,Don Ricardo,Introducing,3qHOLi6CMfHLMY8J3VKqPa,spotify:album:3qHOLi6CMfHLMY8J3VKqPa,0.775,0.548,6,-5.648,1,0.109,0.312,0.0,0.0802,0.85,80.005,audio_features,4RQPJ8VUysNYUr1WbpUAOT,spotify:track:4RQPJ8VUysNYUr1WbpUAOT,https://api.spotify.com/v1/tracks/4RQPJ8VUysNYUr1WbpUAOT,https://api.spotify.com/v1/audio-analysis/4RQPJ8VUysNYUr1WbpUAOT,279187,4
668,Used To Be My Girl,12rN2ofI9DnGcLyITk3JVe,spotify:track:12rN2ofI9DnGcLyITk3JVe,Don Ricardo,Introducing,3qHOLi6CMfHLMY8J3VKqPa,spotify:album:3qHOLi6CMfHLMY8J3VKqPa,0.525,0.623,0,-6.654,1,0.0511,0.00435,5.02e-06,0.0932,0.347,102.799,audio_features,12rN2ofI9DnGcLyITk3JVe,spotify:track:12rN2ofI9DnGcLyITk3JVe,https://api.spotify.com/v1/tracks/12rN2ofI9DnGcLyITk3JVe,https://api.spotify.com/v1/audio-analysis/12rN2ofI9DnGcLyITk3JVe,234760,4
